1.0 7497.0
2.0 5031.0
3.0 10000.0
4.0 4556.0
5.0 1920.0
6.0 10000.0
7.0 8802.0
8.0 3618.0
9.0 1716.0
10.0 6262.0
11.0 721.0
12.0 10000.0
13.0 8494.0
14.0 10000.0
15.0 2499.0
16.0 9929.0
17.0 4941.0
18.0 7507.0
19.0 10000.0
20.0 1771.0
21.0 7138.0
22.0 8878.0
23.0 2822.0
24.0 5977.0
25.0 6529.0
26.0 2793.0
27.0 2471.0
28.0 2346.0
29.0 4891.0
30.0 10000.0
31.0 1230.0
32.0 6542.0
33.0 10000.0
34.0 4517.0
35.0 3746.0
36.0 2978.0
37.0 1137.0
38.0 6113.0
39.0 2044.0
40.0 6047.0
41.0 9933.0
42.0 5139.0
43.0 10000.0
44.0 6057.0
45.0 6126.0
46.0 6054.0
47.0 6812.0
48.0 1491.0
49.0 8854.0
50.0 2515.0
51.0 2576.0
52.0 3319.0
53.0 3248.0
54.0 6755.0
55.0 5555.0
56.0 5922.0
57.0 2049.0
58.0 3543.0
59.0 10000.0
60.0 2978.0
61.0 2252.0
62.0 5671.0
63.0 1477.0
64.0 9543.0
65.0 10000.0
66.0 8183.0
67.0 10000.0
68.0 5071.0
69.0 10000.0
70.0 5556.0
71.0 8688.0
72.0 10000.0
73.0 4860.0
74.0 10000.0
75.0 4390.0
76.0 8026.0
77.0 1379.0
78.0 7640.0
79.0 3276.0
80.0 3828.0
81.0 8790.0
82.0 3834.0
83.0 9318.0
84.0 7165.0
85.0 6463.0
86.0 3357.0
87.0 9315.0
88.0 2290.0
89.0 5116.0
90.0 3470.0
91.0 2619.0
92.0 10000.0
93.0 9784.0
94.0 10000.0
95.0 5986.0
96.0 6350.0
97.0 1683.0
98.0 2599.0
99.0 10000.0
100.0 1430.0
