1.0 3530.0
2.0 1757.0
3.0 3220.0
4.0 5390.0
5.0 3691.0
6.0 4054.0
7.0 2844.0
8.0 3481.0
9.0 3414.0
10.0 3590.0
11.0 6174.0
12.0 7983.0
13.0 8626.0
14.0 8317.0
15.0 2932.0
16.0 8211.0
17.0 1764.0
18.0 10000.0
19.0 5503.0
20.0 1985.0
21.0 3666.0
22.0 10000.0
23.0 1117.0
24.0 4241.0
25.0 5252.0
26.0 8424.0
27.0 4862.0
28.0 2408.0
29.0 812.0
30.0 8640.0
31.0 10000.0
32.0 5260.0
33.0 4507.0
34.0 2049.0
35.0 10000.0
36.0 3675.0
37.0 4689.0
38.0 10000.0
39.0 2161.0
40.0 2500.0
41.0 10000.0
42.0 2477.0
43.0 7374.0
44.0 10000.0
45.0 7582.0
46.0 7251.0
47.0 1393.0
48.0 1535.0
49.0 2132.0
50.0 10000.0
51.0 1885.0
52.0 3542.0
53.0 4032.0
54.0 2867.0
55.0 3649.0
56.0 4791.0
57.0 4776.0
58.0 4789.0
59.0 10000.0
60.0 10000.0
61.0 2394.0
62.0 10000.0
63.0 7851.0
64.0 6464.0
65.0 10000.0
66.0 3677.0
67.0 4737.0
68.0 5360.0
69.0 8717.0
70.0 10000.0
71.0 1701.0
72.0 1857.0
73.0 2519.0
74.0 2232.0
75.0 10000.0
76.0 2054.0
77.0 10000.0
78.0 2819.0
79.0 9575.0
80.0 5663.0
81.0 4396.0
82.0 6633.0
83.0 8321.0
84.0 6330.0
85.0 4203.0
86.0 10000.0
87.0 10000.0
88.0 8280.0
89.0 4259.0
90.0 6914.0
91.0 3534.0
92.0 10000.0
93.0 4865.0
94.0 3031.0
95.0 6435.0
96.0 4689.0
97.0 1405.0
98.0 5955.0
99.0 5628.0
100.0 2680.0
