1.0 2619.0
2.0 3210.0
3.0 1618.0
4.0 7119.0
5.0 1758.0
6.0 884.0
7.0 1108.0
8.0 7571.0
9.0 2452.0
10.0 1307.0
11.0 8720.0
12.0 4059.0
13.0 8712.0
14.0 1097.0
15.0 7461.0
16.0 4979.0
17.0 10000.0
18.0 7787.0
19.0 2954.0
20.0 9563.0
21.0 10000.0
22.0 10000.0
23.0 1992.0
24.0 6642.0
25.0 8750.0
26.0 2438.0
27.0 2490.0
28.0 5413.0
29.0 9831.0
30.0 6723.0
31.0 10000.0
32.0 10000.0
33.0 1270.0
34.0 4312.0
35.0 10000.0
36.0 6526.0
37.0 6727.0
38.0 4704.0
39.0 7441.0
40.0 4333.0
41.0 10000.0
42.0 4100.0
43.0 7257.0
44.0 4580.0
45.0 5528.0
46.0 10000.0
47.0 4013.0
48.0 10000.0
49.0 4080.0
50.0 6329.0
51.0 8208.0
52.0 3478.0
53.0 6131.0
54.0 10000.0
55.0 2694.0
56.0 2747.0
57.0 3626.0
58.0 10000.0
59.0 10000.0
60.0 8091.0
61.0 1265.0
62.0 10000.0
63.0 3836.0
64.0 3868.0
65.0 2953.0
66.0 4062.0
67.0 4895.0
68.0 10000.0
69.0 1714.0
70.0 10000.0
71.0 1835.0
72.0 8115.0
73.0 5446.0
74.0 1133.0
75.0 4309.0
76.0 7590.0
77.0 2026.0
78.0 3555.0
79.0 10000.0
80.0 4579.0
81.0 4692.0
82.0 10000.0
83.0 2600.0
84.0 6467.0
85.0 4309.0
86.0 8678.0
87.0 9051.0
88.0 3475.0
89.0 7624.0
90.0 8858.0
91.0 10000.0
92.0 10000.0
93.0 8898.0
94.0 1690.0
95.0 10000.0
96.0 4353.0
97.0 3199.0
98.0 4104.0
99.0 8810.0
100.0 5273.0
