1.0 4650.0
2.0 2847.0
3.0 1875.0
4.0 2601.0
5.0 1390.0
6.0 7204.0
7.0 3526.0
8.0 9658.0
9.0 7446.0
10.0 4168.0
11.0 2911.0
12.0 2179.0
13.0 4698.0
14.0 5126.0
15.0 10000.0
16.0 4146.0
17.0 5759.0
18.0 2427.0
19.0 10000.0
20.0 4654.0
21.0 1515.0
22.0 10000.0
23.0 4566.0
24.0 3033.0
25.0 3680.0
26.0 2643.0
27.0 3072.0
28.0 6391.0
29.0 908.0
30.0 1743.0
31.0 6702.0
32.0 3747.0
33.0 3073.0
34.0 1977.0
35.0 2456.0
36.0 2375.0
37.0 1843.0
38.0 2943.0
39.0 2218.0
40.0 1906.0
41.0 6189.0
42.0 5453.0
43.0 3164.0
44.0 4144.0
45.0 6419.0
46.0 7602.0
47.0 5866.0
48.0 1856.0
49.0 1554.0
50.0 2369.0
51.0 1452.0
52.0 4435.0
53.0 4437.0
54.0 1316.0
55.0 1923.0
56.0 1537.0
57.0 2642.0
58.0 9883.0
59.0 6708.0
60.0 4293.0
61.0 9891.0
62.0 8025.0
63.0 2689.0
64.0 1837.0
65.0 10000.0
66.0 3143.0
67.0 1575.0
68.0 565.0
69.0 7333.0
70.0 1040.0
71.0 881.0
72.0 929.0
73.0 5122.0
74.0 4737.0
75.0 3709.0
76.0 3004.0
77.0 2383.0
78.0 888.0
79.0 2402.0
80.0 4707.0
81.0 5202.0
82.0 3575.0
83.0 5956.0
84.0 3980.0
85.0 3603.0
86.0 3076.0
87.0 10000.0
88.0 638.0
89.0 3765.0
90.0 1242.0
91.0 1825.0
92.0 4357.0
93.0 3389.0
94.0 1597.0
95.0 2397.0
96.0 3130.0
97.0 2990.0
98.0 6882.0
99.0 7993.0
100.0 1870.0
