1.0 4244.0
2.0 684.0
3.0 4390.0
4.0 3518.0
5.0 3644.0
6.0 10000.0
7.0 1021.0
8.0 3217.0
9.0 4425.0
10.0 3119.0
11.0 1348.0
12.0 1617.0
13.0 1998.0
14.0 5344.0
15.0 10000.0
16.0 3119.0
17.0 2104.0
18.0 2184.0
19.0 3802.0
20.0 10000.0
21.0 8849.0
22.0 6338.0
23.0 5239.0
24.0 10000.0
25.0 6590.0
26.0 1665.0
27.0 2408.0
28.0 1750.0
29.0 893.0
30.0 1643.0
31.0 1896.0
32.0 5109.0
33.0 7477.0
34.0 10000.0
35.0 4740.0
36.0 3100.0
37.0 6434.0
38.0 3301.0
39.0 5235.0
40.0 6310.0
41.0 10000.0
42.0 4046.0
43.0 4314.0
44.0 10000.0
45.0 10000.0
46.0 4033.0
47.0 1277.0
48.0 1735.0
49.0 1453.0
50.0 3857.0
51.0 2603.0
52.0 2876.0
53.0 1856.0
54.0 2659.0
55.0 10000.0
56.0 5209.0
57.0 10000.0
58.0 5534.0
59.0 1616.0
60.0 2555.0
61.0 8324.0
62.0 1895.0
63.0 5569.0
64.0 6730.0
65.0 10000.0
66.0 1137.0
67.0 10000.0
68.0 3048.0
69.0 6529.0
70.0 1628.0
71.0 7531.0
72.0 1975.0
73.0 7546.0
74.0 4932.0
75.0 9118.0
76.0 3649.0
77.0 6605.0
78.0 2963.0
79.0 8695.0
80.0 1977.0
81.0 1090.0
82.0 1172.0
83.0 983.0
84.0 1174.0
85.0 4909.0
86.0 6753.0
87.0 6736.0
88.0 10000.0
89.0 4651.0
90.0 2014.0
91.0 10000.0
92.0 9072.0
93.0 3168.0
94.0 2681.0
95.0 2678.0
96.0 9262.0
97.0 2434.0
98.0 10000.0
99.0 4787.0
100.0 3168.0
